match_id,inning,batter,bowler,batsman_runs,extra_runs,total_runs,batting_team,bowling_team,dismissal_kind,is_wicket
335982,1,SC Ganguly,P Kumar,0,1,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,0,1,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,0,1,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,SC Ganguly,P Kumar,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,SC Ganguly,P Kumar,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,SC Ganguly,P Kumar,0,1,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,SC Ganguly,P Kumar,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,0,5,5,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,0,1,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,SC Ganguly,AA Noffke,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,SC Ganguly,AA Noffke,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,SC Ganguly,AA Noffke,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,SC Ganguly,P Kumar,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,SC Ganguly,P Kumar,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,SC Ganguly,P Kumar,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,SC Ganguly,Z Khan,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,caught,1
335982,1,RT Ponting,Z Khan,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,Z Khan,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,Z Khan,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,Z Khan,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,AA Noffke,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,AA Noffke,2,0,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,AA Noffke,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,Z Khan,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,Z Khan,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,JH Kallis,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,2,0,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,SB Joshi,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,SB Joshi,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,SB Joshi,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,SB Joshi,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,SB Joshi,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,SB Joshi,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,JH Kallis,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,JH Kallis,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,JH Kallis,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,JH Kallis,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,JH Kallis,0,4,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,SB Joshi,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,SB Joshi,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,SB Joshi,2,0,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,SB Joshi,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,SB Joshi,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,SB Joshi,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,RT Ponting,JH Kallis,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,caught,1
335982,1,BB McCullum,JH Kallis,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,2,0,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,0,1,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,SB Joshi,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,SB Joshi,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,SB Joshi,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,SB Joshi,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,SB Joshi,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,SB Joshi,2,0,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,CL White,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,CL White,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,CL White,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,CL White,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,CL White,0,2,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,CL White,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,CL White,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,AA Noffke,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,AA Noffke,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,2,0,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,AA Noffke,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,Z Khan,2,0,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,Z Khan,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,2,0,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,Z Khan,2,0,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,DJ Hussey,AA Noffke,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,caught,1
335982,1,BB McCullum,AA Noffke,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,Mohammad Hafeez,AA Noffke,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,Mohammad Hafeez,AA Noffke,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,AA Noffke,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,JH Kallis,1,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,Mohammad Hafeez,JH Kallis,4,0,4,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,2,0,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,2,0,2,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,1,BB McCullum,P Kumar,6,0,6,Kolkata Knight Riders,Royal Challengers Bangalore,,0
335982,2,R Dravid,AB Dinda,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Dinda,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Dinda,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Dinda,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,R Dravid,AB Dinda,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Dinda,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Dinda,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,R Dravid,I Sharma,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,bowled,1
335982,2,V Kohli,I Sharma,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,V Kohli,I Sharma,0,4,4,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,V Kohli,I Sharma,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,I Sharma,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,I Sharma,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,V Kohli,AB Dinda,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,V Kohli,AB Dinda,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,bowled,1
335982,2,JH Kallis,AB Dinda,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Dinda,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Dinda,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Dinda,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Dinda,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,I Sharma,2,0,2,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,I Sharma,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,JH Kallis,I Sharma,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,JH Kallis,I Sharma,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,I Sharma,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,I Sharma,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,JH Kallis,AB Agarkar,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Agarkar,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,JH Kallis,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,JH Kallis,AB Agarkar,6,0,6,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,JH Kallis,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,caught,1
335982,2,CL White,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Dinda,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,W Jaffer,AB Dinda,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,caught,1
335982,2,MV Boucher,AB Dinda,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,MV Boucher,AB Dinda,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,CL White,AB Dinda,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,MV Boucher,AB Dinda,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,CL White,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,CL White,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,CL White,AB Agarkar,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,MV Boucher,AB Agarkar,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,MV Boucher,AB Agarkar,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,MV Boucher,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,MV Boucher,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,MV Boucher,AB Agarkar,4,0,4,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,CL White,SC Ganguly,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,MV Boucher,SC Ganguly,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,CL White,SC Ganguly,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,MV Boucher,SC Ganguly,2,0,2,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,MV Boucher,SC Ganguly,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,caught,1
335982,2,CL White,SC Ganguly,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,B Akhil,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,B Akhil,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,caught,1
335982,2,AA Noffke,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,AA Noffke,AB Agarkar,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,AA Noffke,AB Agarkar,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,AA Noffke,AB Agarkar,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,CL White,AB Agarkar,2,0,2,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,CL White,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,caught,1
335982,2,AA Noffke,SC Ganguly,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,SC Ganguly,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,SC Ganguly,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,SC Ganguly,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,SC Ganguly,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,AA Noffke,SC Ganguly,4,0,4,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,AA Noffke,SC Ganguly,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,AA Noffke,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,AA Noffke,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,AA Noffke,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,AA Noffke,AB Agarkar,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,AB Agarkar,4,0,4,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,AB Agarkar,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,AA Noffke,SC Ganguly,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,run out,1
335982,2,Z Khan,SC Ganguly,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,Z Khan,SC Ganguly,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,Z Khan,SC Ganguly,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,SC Ganguly,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,SC Ganguly,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,LR Shukla,6,0,6,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,LR Shukla,0,2,2,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,Z Khan,LR Shukla,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,LR Shukla,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,Z Khan,LR Shukla,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,Z Khan,LR Shukla,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,Z Khan,LR Shukla,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,Z Khan,SC Ganguly,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,bowled,1
335982,2,SB Joshi,SC Ganguly,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,SC Ganguly,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,SC Ganguly,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,SC Ganguly,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,SC Ganguly,6,0,6,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,SB Joshi,I Sharma,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,SB Joshi,I Sharma,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,SB Joshi,I Sharma,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,SB Joshi,I Sharma,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,I Sharma,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,SB Joshi,I Sharma,1,0,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,P Kumar,I Sharma,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,SB Joshi,LR Shukla,0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,,0
335982,2,SB Joshi,LR Shukla,0,0,0,Royal Challengers Bangalore,Kolkata Knight Riders,caught,1
335983,1,PA Patel,B Lee,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,PA Patel,B Lee,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,PA Patel,B Lee,1,0,1,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,B Lee,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,B Lee,4,0,4,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,B Lee,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,PA Patel,S Sreesanth,4,0,4,Chennai Super Kings,Punjab Kings,,0
335983,1,PA Patel,S Sreesanth,4,0,4,Chennai Super Kings,Punjab Kings,,0
335983,1,PA Patel,S Sreesanth,4,0,4,Chennai Super Kings,Punjab Kings,,0
335983,1,PA Patel,S Sreesanth,2,0,2,Chennai Super Kings,Punjab Kings,,0
335983,1,PA Patel,S Sreesanth,0,1,1,Chennai Super Kings,Punjab Kings,,0
335983,1,PA Patel,S Sreesanth,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,PA Patel,S Sreesanth,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,B Lee,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,B Lee,4,1,5,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,B Lee,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,B Lee,1,0,1,Chennai Super Kings,Punjab Kings,,0
335983,1,PA Patel,B Lee,0,0,0,Chennai Super Kings,Punjab Kings,caught,1
335983,1,MEK Hussey,B Lee,1,0,1,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,B Lee,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,S Sreesanth,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,S Sreesanth,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,S Sreesanth,1,0,1,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,S Sreesanth,1,0,1,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,S Sreesanth,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,S Sreesanth,4,0,4,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,B Lee,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,B Lee,0,1,1,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,B Lee,4,0,4,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,B Lee,4,0,4,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,B Lee,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,B Lee,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,JR Hopes,4,0,4,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,JR Hopes,6,0,6,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,JR Hopes,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,JR Hopes,1,0,1,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,JR Hopes,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,JR Hopes,0,0,0,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,IK Pathan,4,0,4,Chennai Super Kings,Punjab Kings,,0
335983,1,ML Hayden,IK Pathan,0,0,0,Chennai Super Kings,Punjab Kings,bowled,1
335983,1,MS Dhoni,IK Pathan,1,0,1,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,IK Pathan,2,0,2,Chennai Super Kings,Punjab Kings,,0
335983,1,MEK Hussey,IK Pathan,1,0,1,Chennai Super Kings,Punjab Kings,,0
335983,1,MS Dhoni,IK Pathan,1,0,1,Chennai Super Kings,Punjab Kings,,0
